detector_id;osm_id;lanes;highway;oneway;length;score
181;2605;3;secondary;False;94.408;0.0006609224016317641
1814;669;5;primary;False;152.72500000000002;0.001291840834197025
1815;652;5;primary;False;152.725;0.0019739702207029106
1816;12795;3;primary;True;513.409;0.0003927129386103679
1817;13063;2;primary_link;True;17.028;0.000985653993537557
1818;6721;;primary;True;27.102;0.004410685251618093
1819;11883;['1', '2'];primary_link;True;245.50900000000001;0.005010629909573764
182;2603;3;secondary;False;94.408;0.0008783572248072836
1820;14071;2;tertiary;True;40.855000000000004;0.0034724816575572386
1821;12794;['1', '2'];primary_link;True;235.62799999999996;0.0005333179440722989
1822;9717;3;primary;True;309.149;0.0020502719043743096
1823;1558;2;primary;False;47.858;0.002339584365285204
1824;1557;2;primary;False;47.858000000000004;0.003098128650647474
1825;9712;3;primary;True;220.527;0.0011033267391667382
1828;16400;2;secondary;True;37.671;0.001746237856743563
1829;2583;4;primary;False;140.589;0.0009301051369186964
183;241;2;secondary;False;113.628;0.0029551707687537777
1835;12998;['2', '3'];primary;False;341.17300000000006;0.0011304390266200968
1836;6078;['2', '3'];primary;False;341.173;0.0011581173050414515
1838;618;2;secondary;True;109.20499999999998;0.0013440466096361894
1839;616;2;secondary;True;93.22200000000001;0.0010441433650233188
184;2602;2;secondary;False;113.628;0.0006537618646276572
1840;13060;3;primary_link;True;24.169000000000004;0.00038846853718124
1841;11312;2;tertiary;False;94.134;0.010426136483578631
1848;15220;1;primary;True;118.447;0.0009872389509381653
1850;15218;1;primary;True;123.474;0.0020252734529691376
1851;15222;2;primary;True;327.67699999999996;0.001985486993705371
1852;15684;6;primary;False;121.134;0.0017073114469880243
1853;15783;2;tertiary;True;27.589;0.020394480766365373
1859;10616;2;primary;True;92.492;0.0007496746425536366
1860;14737;1;primary;True;90.53399999999999;0.0036793849827953286
1864;15309;1;primary;True;73.381;0.0010427627573394707
1867;14791;2;primary;True;251.007;0.0003546303993947375
1868;15994;2;primary;True;14.339;0.0015345279713269637
1869;15992;;secondary;True;17.125999999999998;0.0015038565957841094
1872;11631;;secondary;False;22.549;0.0011327614763577245
1873;11649;;secondary;True;31.077;0.00036113131969735187
1879;9978;2;secondary;False;68.764;0.0016377247101174465
1880;9980;2;secondary;False;68.764;0.001671300928424091
1882;913;2;secondary;False;57.046;0.0049867343412052165
1883;9797;2;secondary;True;92.93299999999999;0.02380873242303167
1884;12403;;secondary;True;35.507000000000005;0.007254424585079282
1885;11632;;secondary;True;48.918;0.009601466180247558
1886;4656;;secondary;True;9.224;0.019685581794461497
1887;7260;1;tertiary;True;72.762;0.012291191067143128
1888;16242;2;primary;True;59.956;0.002610543265207484
1889;7416;1;tertiary;True;74.691;0.01321877077418217
1890;11653;1;primary;True;66.696;0.0011431502232114143
1891;12712;1;tertiary;True;100.91000000000001;0.01786944921389904
1892;12055;2;primary;True;17.167;0.0007250757050311543
1893;15217;2;primary;True;156.483;0.00287956030948607
1895;12681;;primary;False;17.86;0.013854906553223436
1896;3167;;secondary;False;171.503;0.0003342893190269729
1897;15106;;secondary;False;171.503;0.00046994071470482556
1899;15470;;primary_link;False;20.988;0.011447354829240756
19;13374;;tertiary;True;47.263999999999996;0.0009968724856165342
190;808;;tertiary;False;95.213;0.0012661895218087943
1900;8821;2;primary;True;45.139;0.0020861393515365376
1901;15685;6;primary;False;24.012999999999998;0.004979202732455339
1902;14559;2;primary;True;23.359;0.0009636313581625211
1903;10208;6;primary;False;121.134;0.005924594069208406
1904;10114;2;primary;True;190.75;0.0005984900592925549
1905;4626;;secondary;False;60.928;0.013691268118299092
1906;5055;2;primary;True;85.71300000000001;0.0011396812253102982
1907;5059;2;primary;True;36.867;0.0006231419847470972
1908;5074;3;primary;True;26.124;0.00192305622029637
1909;16105;2;primary;True;46.139;0.0006321722722151209
191;3300;2;tertiary;True;92.821;0.0008942353691331041
1910;4657;;secondary;True;20.407;0.009990533062689027
1911;5078;3;primary;True;28.302;0.0019394357288332546
1912;9589;2;tertiary;True;58.071;0.0013699299146800916
1915;11567;1;primary;True;69.684;0.0004130386262680746
1916;1694;1;primary;True;106.15299999999999;0.0006623858484675385
1917;5061;2;primary;True;56.33;0.001857873341231372
1918;12710;2;secondary;True;114.809;0.011439805164335884
1919;12056;2;primary;True;178.99099999999999;0.000554939515289304
192;3302;2;tertiary;True;149.636;0.006452657621875009
1920;15209;1;tertiary;True;31.509;0.01717985295445385
1922;7531;3;secondary;True;130.453;0.0017608029627293434
1925;7200;2;secondary;True;254.864;0.0007313858643018915
1926;7203;2;secondary;True;27.724999999999998;0.005266317506271836
1927;11094;2;secondary;True;50.116;0.00024986807830588027
193;806;1;tertiary;True;208.826;0.00018715841803370247
1930;7144;1;secondary;True;65.239;0.0017591714934658692
1931;7224;1;secondary;True;93.16000000000001;0.0006178384636884161
1932;7205;3;secondary;True;121.645;0.0008384031164539057
1933;7496;;secondary;True;112.195;0.0008733609140122479
1934;7128;3;secondary;True;46.563;0.0007648750563069809
1935;7194;3;secondary;True;133.711;0.0004827518408314955
1936;7183;3;secondary;True;130.226;0.0004468820483681457
194;3316;;secondary;False;151.38299999999998;0.005207611839878574
1944;16222;3;primary;True;97.547;0.0005346360431198381
1945;7526;3;primary;True;144.43200000000002;0.000505846206032176
1946;14197;3;primary;True;121.56099999999999;8.304154927990485e-05
1947;7220;3;primary;True;67.943;0.002030953002717545
1948;15942;;primary;False;70.89800000000001;0.0014783502142953842
1949;644;;primary;False;70.898;0.0022133528126765897
195;807;3;primary;True;91.05499999999999;0.0018106407458913874
1951;3440;;primary;False;85.877;0.0011327662819479727
1952;640;;primary;False;85.877;0.000888118789218088
1953;636;2;primary;False;121.353;0.000259969518612969
1954;3725;2;primary;False;121.35299999999998;0.0007093581982954055
1956;646;;secondary;True;45.296;0.0007667929787975221
1957;654;;secondary;True;47.534;0.0010274446854626972
1958;7222;;secondary;True;88.13499999999999;0.0005301068252868432
196;3458;3;primary;True;82.83500000000001;0.0010606266938426592
1960;648;4;secondary;False;83.708;0.0006910557529430325
1961;15868;4;secondary;False;83.70799999999998;0.0020683832975479733
1963;3724;3;secondary;True;54.884;0.0004994542684555467
1964;3434;3;secondary;True;145.596;0.00012184248214614217
1965;3416;3;secondary;True;94.29400000000001;0.0005572067033757862
1966;16066;3;tertiary;False;157.56900000000002;0.0036401991465102607
1970;16326;3;secondary;True;164.793;0.00011414870552174261
1972;5109;['4', '3'];secondary;True;336.906;0.0010050966179420825
1973;7522;2;tertiary;True;84.00099999999999;0.002975032689536306
1975;7253;3;secondary;True;212.756;0.0004913413915191068
1976;7495;2;secondary;True;56.982;0.002336244402463569
1977;3735;3;secondary;True;62.108;0.00011530377299235679
1978;3752;3;secondary;True;49.664;0.001818751231807533
1979;16375;3;secondary;True;130.858;0.001007405801468713
2;3801;4;primary;True;489.488;0.0006947529627289877
20;16065;2;secondary;False;235.96599999999998;0.013792253906656716
200;3315;1;secondary;True;62.811;0.001027904936368833
201;3326;;secondary;False;151.38299999999998;0.003465508464622674
202;821;1;secondary;True;92.107;0.005020701285797213
203;12562;['4', '5'];primary;True;210.40099999999998;0.0031739948425109927
204;3309;3;primary;True;163.618;0.0006271258901705783
206;11221;3;tertiary;False;62.28800000000001;0.01572306673948681
207;3133;2;primary;True;102.777;4.044770189676674e-05
208;3134;2;primary;True;81.358;0.0018791690951833904
21;16197;2;tertiary;False;112.39299999999999;0.008651210403396059
210;3210;2;primary;True;76.136;0.0011532689101964293
211;15984;2;secondary;False;119.99000000000001;0.002884620065146256
212;2954;2;secondary;False;47.418;0.0017855522515806287
213;3874;;tertiary;True;38.825;0.014312892046591802
214;3808;;tertiary;True;54.137;0.003966599838282162
215;426;4;primary;True;48.943000000000005;0.005080554792035457
216;227;4;primary;True;66.821;0.006841960355898626
217;15680;6;primary;False;68.17599999999999;0.004217567754137555
218;4165;['1', '2'];primary;True;93.68;0.002594193296821294
219;10751;2;primary;True;89.071;0.001164556048970462
22;11921;2;tertiary;False;141.13400000000001;0.006784028452752665
220;16049;2;primary;True;71.048;0.008710798434208144
221;10750;2;primary_link;True;101.519;0.0015960174378642491
222;446;5;primary;True;108.507;0.002014955629552945
223;16239;6;primary;False;367.068;0.0014312717208528197
224;15679;6;primary;False;367.068;0.00240783030020368
225;1604;4;primary;True;139.519;0.006557856053446026
226;4159;;primary_link;True;61.672;0.002178787232411311
227;447;6;primary;False;68.176;0.000846395332796823
228;1606;6;primary;True;93.059;0.007111912762985421
229;1099;6;primary;False;10.68;0.006118618996666507
23;16072;2;tertiary;True;115.38;0.0014966144788962307
230;1738;6;primary;False;10.68;0.007302098004067311
231;436;4;primary;True;42.26;0.0051606355017375155
232;16533;1;primary;True;156.06699999999998;0.011428287338244018
233;1605;8;primary;False;54.82100000000001;0.0013277336475260287
234;9254;5;primary;True;106.455;0.0028997782579895473
235;1123;4;primary;False;59.969;0.011441509827422574
236;10049;2;primary;True;50.888999999999996;0.00885412922830174
237;5156;4;primary;False;167.005;0.0012129286140087825
238;6004;4;primary;False;167.005;0.00042591618226359634
239;10044;4;primary;False;96.11;0.0031960597424113926
24;3826;2;tertiary;True;70.288;0.00210598798744089
240;6024;4;primary;False;96.11;0.004885379531645036
241;12381;;primary;True;92.75399999999999;0.0016057702696378024
242;671;;primary;False;107.389;0.00051107812204815
243;3710;;primary;False;107.389;0.0010515686819315773
244;3711;4;primary;False;197.111;0.0015290980650848336
245;13883;4;primary;False;197.11100000000002;0.00012765166697026206
246;12387;4;primary;False;89.352;0.0008621396393819576
247;12382;4;primary;False;89.352;0.0009108399028311406
25;419;2;primary;True;48.163000000000004;0.010268506852319198
252;672;2;primary;True;82.169;0.007155230181434893
253;3705;5;primary;False;117.043;0.002278892313258488
254;11833;5;primary;False;117.043;0.005577458475009374
255;11834;['4', '5'];primary;False;155.38;0.000462894890408718
256;670;['4', '5'];primary;False;155.38;0.0005196831081812966
26;3209;2;primary;True;104.161;0.009120114858878838
260;1740;['2', '3'];primary;True;63.008;0.0016317444358837166
265;3337;2;tertiary;False;97.299;0.010471858487802467
266;1742;1;primary;True;158.35199999999998;0.00554617503895302
267;5151;2;secondary;False;13.774999999999999;0.003953350652887225
268;5152;2;secondary;False;41.532;0.0020039109601445652
269;4154;4;primary;False;130.422;0.0035898795421713606
27;3829;5;primary;False;35.806;0.004371930889044977
270;12719;4;primary;False;130.422;0.0032850820655314795
271;12723;2;secondary;True;278.783;0.00040165772980342183
272;9253;4;primary;True;59.14099999999999;0.009563902497340297
273;438;2;secondary;True;286.818;0.0010367747137391332
274;1098;['4', '3'];primary;False;203.317;0.003511004780197241
275;15080;;tertiary;True;12.767;0.010289573426684951
276;4150;4;primary;False;238.925;0.004144879399207644
277;15914;;tertiary;True;55.939;0.005618180141737695
278;9820;3;tertiary;True;25.85;0.010193804434175788
279;3622;;tertiary;True;113.876;0.007404696055648229
28;418;2;primary;True;109.78200000000001;0.012293117715467965
280;7234;2;secondary;True;327.81;0.012423418075334985
281;288;2;secondary;True;277.11899999999997;0.01439871365617812
282;3623;;tertiary;True;44.162;0.013889532765279862
283;3876;;tertiary;True;72.374;0.015776726298851906
284;664;;secondary;True;121.582;0.01040435118008242
286;12724;3;secondary;True;68.016;0.0016701291206088888
29;633;3;tertiary;False;305.54999999999995;0.012867056483342855
295;428;2;secondary;True;36.144;0.0019951408505010306
296;3691;2;secondary;True;148.05;0.0010466043247173355
297;15940;;primary_link;True;34.32;0.009781066379275201
298;16282;4;secondary;False;52.853;0.0016514629445132877
299;7112;2;tertiary;True;29.46;0.016981738159951944
3;424;4;primary;True;133.677;0.0035684245477185764
30;13276;2;tertiary;True;78.48800000000001;0.010090679437280073
300;13402;4;secondary;False;157.24200000000002;0.0005149917697302447
301;3702;4;secondary;False;157.242;0.0008888525361787957
302;15179;4;secondary;False;23.948;0.0020266542364676026
303;16032;4;secondary;False;74.393;0.00034673841824179436
31;16092;3;tertiary;False;157.569;0.012893268148565618
312;3500;;tertiary;False;91.381;0.016795132782462103
313;9679;3;primary;True;411.571;0.0006812468275037395
314;3468;;tertiary;False;304.308;0.012357497795587456
315;3484;;tertiary;False;58.111999999999995;0.012315192190121754
316;3371;4;primary;True;62.07300000000001;0.0026053860643122234
317;1097;;primary;True;86.62099999999998;0.0008247749418244697
318;1100;;primary;True;87.60000000000001;0.0006692615159149622
319;3373;['4', '3'];primary;False;203.317;0.0009135532309847002
32;3293;;primary;True;320.367;0.01098166192072632
320;7873;2;secondary;False;48.727999999999994;0.014345136394757856
321;1093;3;primary;False;125.85;0.001602322000977262
322;1096;;primary;False;131.36;0.0018026930526342686
323;1095;6;primary;False;205.231;0.004168969069476994
324;439;6;primary;False;205.23100000000002;0.004591674476992428
325;1101;4;primary;False;179.64900000000003;0.0018382378037423077
326;435;4;primary;False;179.64900000000003;0.00021603304918443687
327;9708;3;primary;True;47.913000000000004;0.008794283503248212
33;1532;2;tertiary;False;23.947;0.001955814328782181
330;3369;2;primary;True;28.580000000000002;0.0012645094760107636
331;13272;2;primary;True;156.555;0.001210409510742767
332;9678;2;primary;True;127.227;0.00019543532201697652
333;3346;2;primary;True;67.241;0.0001379364646331423
334;3332;2;primary;True;50.065000000000005;0.001720561978144791
335;824;3;primary;True;95.65700000000001;0.008860193502488914
336;3330;2;primary;True;56.271;0.015852821458724624
337;822;3;primary;True;78.168;0.003296098990986189
338;3477;3;primary;True;196.859;0.0008588976850227917
339;3685;4;secondary;False;92.692;0.013385163709523307
34;16064;3;tertiary;False;124.539;0.01249020365444874
342;6680;;tertiary;True;94.628;0.01966335044888546
343;3522;2;secondary;True;122.63;0.010167934136194465
344;1819;2;secondary;True;116.53999999999999;0.0018739768795433855
345;3518;2;secondary;True;111.086;0.0011641537984560075
346;3455;2;secondary;True;115.55;0.001161816074331293
347;3534;2;secondary;True;68.03099999999999;0.002245685523187259
348;809;2;tertiary;False;102.683;0.0030758999885342597
349;2636;2;tertiary;False;72.697;0.006552354316769932
35;804;;primary;True;38.596999999999994;0.006043851627709518
351;239;2;tertiary;True;108.159;0.008427097823711472
352;15493;6;primary;False;50.021;0.015853250206053614
355;823;;secondary;True;45.046;0.006114215467887853
357;445;4;primary;True;54.509;0.009262700835396254
36;12430;2;primary;True;37.33;0.0006026902889210294
361;2632;2;secondary;False;191.819;0.0006258916398021298
362;242;2;secondary;False;191.819;0.00017412932349840805
366;3694;4;secondary;False;112.76299999999999;0.0009378270943005663
367;674;4;secondary;False;112.76299999999999;0.0020373314931476814
368;16418;4;primary;True;54.634;0.003491232515901298
369;15079;;tertiary;True;6.747;0.014795031896722372
37;779;2;primary;True;89.91600000000001;0.0013428602398380938
370;10992;4;tertiary;False;30.156;0.010550727131330533
371;3116;3;tertiary;False;118.55499999999999;0.014579100466034438
372;4227;;tertiary;False;116.55000000000001;0.008340078279219646
373;957;4;primary;False;43.002;0.011182063104112676
374;10617;2;primary;True;74.023;0.01707122303717729
375;3160;2;primary;False;130.09799999999998;0.013734255851335926
376;7029;2;primary;False;30.915;0.01818648954179044
38;3179;2;primary;True;106.86099999999999;0.0018051572383322144
39;3181;2;primary;True;79.401;0.0028914649787480026
395;16466;['2', '3'];primary;True;94.13100000000001;0.009479605797860863
396;13097;;primary_link;True;26.366000000000003;0.0014763848600112368
397;12516;['4', '6'];primary;False;101.773;0.005865256949642432
398;9547;2;tertiary;False;24.375;0.013028947281446284
399;9379;5;primary;False;38.138999999999996;0.004086468143555729
4;15280;4;primary;True;65.921;0.0005415529955625013
40;16389;2;primary;True;75.65200000000002;0.0007744081984203909
400;15360;2;tertiary;False;99.728;0.009063882024536176
4008;12917;3;secondary;False;87.70599999999999;0.0005239360330859107
4009;12106;3;secondary;False;87.70599999999999;0.0005780921716912569
401;9457;4;primary;False;69.20700000000001;0.005656532891292783
4010;910;2;secondary;False;57.046;0.0027906734191281914
4011;11642;;secondary;True;9.36;0.0007588061366820065
4012;10091;;secondary;True;54.951;0.002794455654203428
4014;15473;1;primary;True;221.12900000000002;0.0021988487897902434
4015;15213;2;primary;True;168.213;0.0023296350856199383
4016;7700;2;tertiary;False;106.206;0.01538471148460039
4017;15221;1;primary;True;96.307;0.0029444915632344166
4019;11617;3;secondary;False;131.224;0.020733428154460172
402;6962;4;primary;False;69.207;0.005962877064556736
4020;15238;1;primary;True;83.348;0.0009544542549445804
403;13127;5;primary;False;113.574;0.0002704925020480504
4030;15990;1;primary;True;124.259;0.0002770154346180105
4032;4951;;primary;True;81.651;0.016543270654978126
4036;4546;2;secondary;False;53.553999999999995;0.010131100595698866
4037;15440;;secondary;True;96.051;0.0012588237315561206
4038;12061;2;primary;True;158.647;0.0007448158536137572
404;13438;5;primary;False;113.57399999999998;0.000277228517346813
4043;15201;['1', '2'];primary;True;378.66799999999995;0.0005501771232441138
4045;14321;3;secondary;False;131.373;0.0001841955335334847
4046;12914;3;secondary;False;131.373;0.0004669462130615505
4047;7229;2;secondary;True;76.67500000000001;0.014860733526292243
405;13439;4;primary;False;125.502;0.0017240442333343088
4054;12009;4;tertiary;False;282.979;0.0035044306443945787
4055;11564;4;tertiary;False;282.979;0.007422845550214217
4056;13576;3;primary;True;80.211;0.005470547377334447
4057;15330;3;primary;True;40.616;0.0008455877489148862
4058;3742;;primary;False;48.191;0.00031039856131041496
4059;3746;;primary;False;24.525;0.0009084048551957161
406;14059;4;primary;False;125.50200000000002;0.001390031327379655
4060;3721;3;secondary;True;14.361;0.0014612390921801923
4061;16138;3;secondary;True;286.931;0.0014562647120744112
4062;122;3;primary;False;61.938;0.0037489906267452458
4064;7191;2;secondary;True;100.577;0.0006234035776422501
4065;3443;3;secondary;True;119.06700000000001;0.0019691598375543686
4066;7467;3;secondary;True;60.091;0.003411121009127215
4068;13897;;secondary;True;72.896;0.0022664660886947113
4069;138;3;primary;True;134.91400000000002;0.0016937722766434066
407;14058;4;primary;False;182.039;0.0016625540230697025
408;14062;4;primary;False;182.03900000000002;0.0012731216495068293
409;1177;2;tertiary;True;75.33500000000001;0.00628519327386659
41;14657;2;secondary;True;61.313;0.01044376231558642
410;9380;2;tertiary;True;196.833;0.006791257967207465
412;13126;5;primary;False;89.3;0.014119698990329969
413;16427;5;primary;False;89.3;0.008100244359465525
414;339;2;tertiary;False;146.427;0.010623952550188236
4140;11878;1;primary_link;True;88.238;0.001187949536213094
4141;9710;3;primary;True;264.842;0.0006531308308129222
4142;1259;2;tertiary;False;68.692;0.008757880289144709
4143;13061;2;primary_link;True;226.21999999999997;0.001931803247541482
4144;9718;2;primary_link;True;196.156;0.0029295748229470164
4145;13057;2;primary_link;True;96.207;0.005466620103142545
4146;13056;['2', '1'];primary_link;True;198.815;0.0005327810236966913
415;9537;2;secondary;True;84.871;0.0010488682910819815
416;315;3;tertiary;True;45.826;0.008542911866694172
4169;9802;2;secondary;True;44.153999999999996;0.013074669418081513
417;9540;2;tertiary;True;117.77400000000002;0.0016195559100712093
418;8616;3;tertiary;True;99.021;0.002356810832604417
4184;10681;3;primary;True;30.610999999999997;0.002797671981151635
4187;680;2;primary;True;95.142;0.0008025195579987687
4189;3437;;tertiary;True;105.779;0.012580456808842767
4191;336;['4', '5'];primary;True;229.802;0.0037743975743211233
4193;4180;2;secondary;True;146.94500000000002;0.003514001664907963
42;3183;2;primary;True;40.812000000000005;0.003732921987755685
4200;4962;2;primary;True;199.976;0.0010265738136421433
4201;16209;;primary;True;74.595;0.000578088429301526
4206;14423;2;primary;True;164.19400000000002;0.0012406398241427306
4209;4970;;primary;False;57.980000000000004;0.0037345669719820846
421;13277;2;primary;True;80.847;0.0010593695724744347
4213;750;;primary;False;64.80499999999999;0.0021042042850407607
422;797;2;primary;True;113.648;0.005083137589209174
4220;15705;4;primary;False;116.93900000000001;0.001148177796068038
4222;2074;4;primary;False;47.394;0.0008590867072333383
4224;2073;4;primary;False;110.92;0.0005642426119381197
4226;5226;5;primary;False;152.846;0.001856407315943203
4228;11978;5;primary;False;152.846;0.001499294857696164
4229;5227;5;primary;False;38.427;0.0010709560508015063
423;10687;2;primary;True;48.238;0.0013559986972092389
4230;5262;5;primary;False;38.427;0.0010171123688035707
4236;4422;;secondary;True;182.591;0.0019903839670199113
4238;4415;;primary;False;28.832;0.0020540646869520998
424;12991;3;primary;True;36.025;0.0024047215437843173
4240;12265;2;primary;False;52.29;0.004003047995430996
4243;5196;2;tertiary;False;44.236;0.01124018519699295
4244;12217;2;tertiary;False;53.863;0.005566167178204375
4245;4409;2;tertiary;False;169.36800000000002;0.005336777754863666
4248;4467;2;tertiary;False;53.863;0.008594515036666077
4249;12218;2;tertiary;False;156.75699999999998;0.010744421760584478
4250;13269;2;primary;False;52.29;0.0013706877657734397
4251;15298;4;secondary;True;13.811999999999998;0.010812764444719273
4252;4466;2;tertiary;False;169.368;0.0031602455318388506
4256;13988;4;secondary;True;16.288;0.004140983758116547
4257;12268;4;secondary;False;147.12199999999999;0.0009711422122923011
4262;15637;7;primary;False;104.96600000000001;0.00044870095958213777
4264;2069;7;primary;False;104.966;0.0011799680600576004
4265;11805;7;primary;False;77.851;0.0007017308487195881
4267;492;7;primary;False;77.851;0.00034118454909309593
4269;15847;7;primary;False;195.94999999999996;0.0009502809703194962
427;798;2;primary;True;83.445;0.008656564253396563
4272;495;7;primary;False;144.24699999999999;0.0018326533171488444
4274;14189;7;primary;False;76.152;0.0014584874064238061
4275;4121;8;primary;False;103.029;0.0023487883846643465
4276;494;8;primary;False;103.02900000000001;0.000636706793221251
4279;11975;8;primary;False;204.343;0.00040118529198232414
428;10650;2;primary;True;107.54500000000002;0.0015641780157659626
4280;4749;1;secondary;True;144.699;0.0027772810468637004
4281;15569;8;primary;False;204.34300000000002;0.0015043778976618757
4282;12718;4;primary;False;163.844;0.002897561709753003
4283;4771;1;secondary;True;84.107;0.000646531696690867
4284;4181;4;primary;False;163.844;0.0008837430328221466
4285;4752;1;secondary;True;150.46599999999998;0.0009537335593761059
4287;4768;1;secondary;True;168.25900000000001;0.0005094035543420762
429;422;2;primary;True;68.34700000000001;0.00136360757971956
4290;4818;1;secondary;True;60.506;0.0012615934306410602
4292;4770;1;secondary;True;61.0;0.0011141787452782733
4294;4822;1;secondary;True;150.311;9.428922262699161e-05
4295;4820;1;secondary;True;97.556;0.002183165614708671
4296;4809;1;secondary;True;72.09700000000001;0.0042617081477558305
4299;4882;1;tertiary;True;249.646;0.0008989194939000025
43;3186;2;secondary;True;23.244999999999997;0.006052968308611049
430;4170;2;primary;True;33.303;0.0018244887054498916
4301;4829;6;secondary;False;35.866;0.0004805224508970837
4303;15224;6;secondary;False;35.866;0.000955850798153696
4305;2159;4;secondary;False;83.703;0.00040510411072668866
4307;16146;4;secondary;False;81.07300000000001;0.0003436246490321768
4308;1768;4;secondary;False;83.703;0.0006567447053605073
4309;16147;4;secondary;False;107.887;0.0009560308816572014
431;4174;2;primary;True;142.383;0.00031213376708059184
4311;2136;3;secondary;False;116.88900000000001;0.001956678155957144
4312;2145;3;secondary;False;116.88900000000001;0.002939425656829875
4313;2151;3;secondary;False;83.706;0.0017094854326636783
4314;11995;2;tertiary;False;81.17999999999999;0.0017584536266180492
4315;4747;2;secondary;False;122.637;0.0003939049736470274
4316;4109;2;tertiary;False;81.18;0.0009875325043645876
4317;4085;2;tertiary;False;165.65;0.002033363565653627
4318;4114;2;tertiary;False;165.65000000000003;0.0012329274406523189
4319;4477;3;secondary;False;145.262;0.0008802520597651023
432;4284;2;primary;True;50.367999999999995;0.0007333081427147903
4320;4066;2;tertiary;False;88.45199999999998;0.0005531684324627561
4321;2152;3;secondary;False;84.838;0.0010267256353296125
4322;4086;2;tertiary;False;99.499;0.0005121527582184226
4323;4474;2;secondary;False;122.637;0.001317825957639454
4324;14524;5;secondary;True;42.596000000000004;0.004733772131954295
4325;269;3;secondary;False;145.262;0.0012398467521623877
4326;4073;2;tertiary;False;116.537;0.0008041277748028269
4327;4464;2;secondary;False;153.26000000000002;9.174540863733001e-05
4329;13814;2;secondary;False;153.26000000000002;0.0005087190825267348
433;4285;2;primary;True;62.331;0.006396384238495358
4330;15266;;tertiary;True;146.93099999999998;0.0020103415868044957
4331;2138;5;secondary;False;115.931;0.0002356305225290008
4332;4041;;tertiary;True;112.269;0.0032256249732362397
4333;2162;['5', '6'];secondary;False;130.107;0.0012783994734346885
4334;12036;['5', '6'];secondary;False;130.107;0.001980734494572161
4335;15271;3;tertiary;True;98.94800000000001;0.002732706544530569
4336;2161;5;secondary;False;115.931;0.0009184798891158355
434;11584;4;primary;False;172.92;0.0011060449081693757
4340;2163;4;secondary;False;163.19500000000002;0.0005440980116878583
4341;4145;;tertiary;True;157.468;0.0016148963791186226
4342;4730;4;secondary;False;163.195;0.00019288015993688268
4343;2166;4;primary;False;130.24699999999999;0.00033703438957232286
4344;15669;4;primary;False;130.247;0.00042735421145675663
4345;4141;;tertiary;True;162.324;0.0005358341882097551
4347;4142;;tertiary;True;58.885000000000005;0.002111495855895207
4348;11948;3;secondary;True;79.532;0.00018600826764542772
435;4229;;tertiary;True;52.909;0.008139788069151197
4353;14475;3;secondary;True;137.70399999999998;0.0007055105154325559
436;15254;2;primary;True;37.63;0.009957945603270922
4364;12240;6;primary;False;55.97;0.001013165075806929
4365;3925;4;secondary;True;124.107;9.593561316061135e-05
4366;4935;6;primary;False;55.97;0.0011922082489497225
4368;2054;6;primary;False;100.207;0.0004769725650903029
4369;3927;4;secondary;True;158.62699999999998;0.0010202571422592874
437;10960;3;primary;True;77.93299999999999;0.010244813018978106
4371;12236;6;primary;False;100.207;0.0003997353163226689
4372;985;4;secondary_link;True;18.205;0.014780176322470188
4373;4903;6;primary;False;143.957;0.0012559755693473914
4375;4896;6;primary;False;143.957;0.0014069818142353444
4376;4916;3;tertiary;False;185.35399999999998;0.0009172622166052568
4377;443;3;secondary;True;226.32699999999994;0.0006460169639231335
4378;12168;3;tertiary;False;185.35399999999998;0.00025399187700653983
4379;12169;3;tertiary;False;31.763;0.0027628724701837344
438;414;4;primary;False;67.145;0.002153634514553003
4380;4928;3;tertiary;False;31.763;0.001307381193241707
4381;258;4;secondary;False;598.436;0.0018269850537766925
4382;2101;4;primary;False;116.93900000000001;0.000747883684613797
4383;5516;4;secondary;False;598.436;0.0020037033869751133
4384;5518;6;secondary;False;62.251000000000005;0.0021581714830373453
4385;734;6;secondary;False;62.251;0.0023226594299229704
4386;12177;4;primary;False;55.849000000000004;0.012455577257957337
4387;259;['4', '6'];secondary;False;589.8910000000001;0.0010304564976245105
4388;2178;2;primary;True;56.442;0.012435036273907863
4389;9951;['4', '6'];secondary;False;589.8910000000001;0.001107431814271893
439;411;4;primary;False;172.92000000000002;0.0012913790624172717
4390;11439;;tertiary;False;71.43299999999999;0.002256247858182933
4391;5420;9;secondary;True;21.250999999999998;0.0019905498462410303
4392;442;2;primary;False;94.062;0.009008370452833633
4393;3372;3;primary;False;125.85000000000001;0.0005352977546460504
4395;5112;3;tertiary;True;108.85199999999999;0.015524073624677991
4396;986;3;secondary;True;68.55699999999999;0.009988913684820432
4397;11807;7;primary;False;38.034000000000006;0.004896593694097375
4398;444;;primary;False;87.014;0.0009811922945065677
4399;493;7;primary;False;195.95000000000002;0.0011223181328213435
44;4213;;tertiary;True;68.08;0.010962365807644198
440;412;4;primary;False;96.731;0.0003098719315867149
4400;3392;;primary;False;278.022;0.0011191056762505339
4401;11810;7;primary;False;38.034000000000006;0.005841701221510617
4402;15846;8;primary;False;101.617;0.0023466821564052313
4403;480;8;primary;False;101.61700000000002;0.0018454271601856603
4404;14480;8;primary;False;102.90400000000001;0.0005716677072000942
4405;2053;8;primary;False;102.904;0.0012386035980524919
4406;12178;4;primary;False;64.789;0.0010055084180507655
4407;4164;3;primary;True;70.962;0.011187516664997134
4408;980;4;primary;False;64.789;0.0006218016748689148
